Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration_ms,Failed_Login_Attempts,Malware_Signature_Detected,Is_Attack
13920,8198,UDP,712,26487,4,0,1
32114,2794,ICMP,727,11748,11,1,1
27203,4273,TCP,789,35909,2,0,1
34185,1724,TCP,1034,46351,4,0,0
27888,7177,UDP,1139,52765,12,0,1
53983,6459,UDP,513,15389,14,0,1
38696,6975,ICMP,511,30773,1,1,1
41794,1873,TCP,898,37149,3,1,1
50735,7087,UDP,1016,57675,0,0,0
55122,3926,UDP,204,6533,11,0,1
11489,8376,UDP,432,7698,7,0,0
34943,8896,ICMP,513,56575,7,0,0
18730,5048,UDP,67,38777,14,0,0
42445,4662,TCP,782,44901,13,0,0
64450,4473,ICMP,908,41035,13,1,0
19183,2700,ICMP,951,39266,2,0,1
13550,925,UDP,1466,39634,3,1,0
52655,2878,TCP,896,23083,5,0,1
10937,1558,TCP,381,37741,11,1,0
16613,3543,TCP,310,16150,14,1,1
5826,6324,ICMP,435,31338,4,0,1
37933,4381,ICMP,527,34352,3,0,0
45180,6982,TCP,398,5042,7,0,0
22129,8396,ICMP,1368,46,14,1,1
59720,2628,UDP,1424,17059,4,1,0
26165,8778,ICMP,823,12031,0,0,0
44713,5367,UDP,1468,29773,9,1,1
31673,644,TCP,152,29094,1,0,1
65260,1848,TCP,875,6939,14,1,0
46434,8696,TCP,312,52181,13,1,1
65286,3078,ICMP,1017,58288,12,1,0
13386,233,UDP,1124,51930,7,0,0
24688,1621,ICMP,369,29635,5,0,0
54431,1477,ICMP,871,27815,4,1,1
15588,4706,ICMP,147,41027,5,0,1
43652,3918,ICMP,536,2034,13,1,0
27574,509,TCP,963,32911,1,0,0
64453,7708,ICMP,83,28341,5,1,0
28014,3327,UDP,487,12401,5,0,1
13673,92,ICMP,1059,51765,13,0,1
2927,6358,TCP,1253,24940,2,1,0
46745,5934,ICMP,588,5680,14,0,0
6495,4497,ICMP,1332,10683,7,0,1
12643,234,UDP,526,39105,5,1,0
31061,5351,TCP,749,20543,14,0,0
53619,2841,TCP,1490,16504,4,1,0
3581,6176,ICMP,662,43775,1,0,1
13400,125,TCP,105,49121,1,0,0
56862,2848,UDP,413,5153,6,1,1
5632,4806,TCP,172,48868,10,0,0
53113,4648,ICMP,1174,41410,4,1,0
5839,51,ICMP,157,46314,14,1,0
38815,3964,TCP,107,26269,14,0,0
17327,7126,TCP,1053,54765,2,1,0
20065,1244,TCP,1057,46411,8,0,0
11186,2490,TCP,1233,54814,9,1,1
19760,998,TCP,390,37188,0,0,0
48542,3457,UDP,646,57545,1,0,1
42570,1858,ICMP,1147,7000,0,1,0
43768,3729,ICMP,257,51852,8,1,1
10151,8438,ICMP,996,13599,4,0,0
30423,1390,TCP,1104,42409,0,1,1
25619,3247,TCP,737,1643,5,1,0
5244,7858,UDP,318,47146,14,0,0
12129,945,UDP,1465,55632,1,1,0
32800,8108,TCP,90,31713,3,0,1
60246,4545,TCP,46,28420,7,1,1
16176,7134,UDP,953,38106,9,0,0
16481,2809,TCP,1484,44160,2,0,0
60207,8285,TCP,1370,52675,9,1,1
55216,2591,ICMP,143,34460,3,1,0
24281,8937,UDP,618,3115,4,1,0
32645,7357,TCP,199,42420,2,1,0
54545,5064,ICMP,507,37956,2,0,0
41012,1749,TCP,960,3795,11,1,0
56224,97,ICMP,587,17539,10,1,0
7983,7508,TCP,341,23189,3,1,0
44638,1235,UDP,79,21669,2,1,0
57884,8359,TCP,584,43159,13,1,0
55234,8315,TCP,138,31882,9,1,1
54067,681,UDP,341,43483,2,0,0
6373,5873,TCP,1312,24357,14,1,1
27997,7955,ICMP,859,16088,6,1,1
58358,6632,ICMP,1236,31108,10,1,1
52049,2889,ICMP,1313,31026,0,0,1
42350,6459,TCP,185,39039,8,0,0
56837,8886,TCP,477,52431,10,1,1
48776,4451,TCP,974,39322,7,0,0
20405,7348,UDP,205,10433,10,1,1
5848,8121,UDP,1496,23108,6,1,0
49845,7919,TCP,472,6960,7,0,1
36702,7859,TCP,933,3354,13,0,1
20484,2714,ICMP,1319,14907,13,1,1
53994,6390,UDP,1071,42101,4,0,0
30791,117,UDP,847,39705,0,0,1
40933,6209,ICMP,436,56358,10,1,0
2311,3893,TCP,714,48283,2,1,1
15137,5190,ICMP,400,36225,11,1,1
64847,8044,TCP,384,30177,12,1,0
64059,8854,ICMP,1225,10639,8,1,0
62507,3267,TCP,762,16413,3,0,0
54635,924,ICMP,793,46315,9,0,1
33520,5754,UDP,384,15864,14,1,0
46704,6578,TCP,498,27171,7,1,1
40238,2668,TCP,100,14047,13,1,0
48262,1158,TCP,720,58130,2,1,1
48429,3852,UDP,1045,42777,8,1,0
56974,6308,ICMP,1444,2810,0,0,0
2584,1732,UDP,576,2580,0,0,1
13886,3544,TCP,974,26502,8,1,0
5344,4617,ICMP,981,57600,11,0,0
57159,391,UDP,861,9062,9,0,0
41489,8173,UDP,973,18607,2,0,1
1196,4300,TCP,1344,5390,2,1,0
8940,2290,ICMP,1232,4809,7,0,1
19496,8277,UDP,927,19171,0,1,0
20821,8199,ICMP,805,9360,12,0,0
45748,6413,TCP,1477,35305,2,1,1
37008,2534,TCP,1262,48571,14,1,0
22251,7387,UDP,883,37933,6,0,0
41847,4194,TCP,570,46949,4,0,1
56399,1769,UDP,761,26974,8,0,0
65031,8668,ICMP,512,26300,2,1,0
23502,376,UDP,526,11466,3,1,0
32595,7593,TCP,58,24428,2,1,1
4379,454,ICMP,508,8331,9,1,0
6667,865,ICMP,479,21435,3,0,1
10476,2236,ICMP,1158,22833,1,0,0
11187,7623,UDP,334,9896,4,0,0
42904,2778,UDP,1117,4653,13,0,0
44897,8995,TCP,1129,391,2,0,0
43476,5467,ICMP,1229,49445,1,1,0
62042,6279,ICMP,687,7788,1,1,0
29236,5968,ICMP,444,53043,9,1,0
46659,2137,ICMP,1269,7120,7,0,0
19889,8109,UDP,87,25608,10,1,1
52579,8956,UDP,1409,24094,7,0,1
28545,4692,TCP,1449,30272,8,1,1
60936,3567,TCP,126,56085,8,0,0
28279,990,TCP,878,26765,6,0,1
4340,8986,ICMP,354,12981,6,0,1
34282,3998,ICMP,367,34196,2,1,0
7046,395,UDP,368,55504,7,0,1
40258,6649,UDP,1436,50439,13,1,0
42188,5825,ICMP,1433,21102,10,1,0
27679,3592,TCP,1147,48277,1,1,1
5406,8935,UDP,535,101,11,0,0
1036,4655,UDP,1024,50714,14,1,1
33552,398,ICMP,1312,5307,2,0,1
10194,1822,UDP,1496,16725,5,0,0
49997,2962,TCP,679,80,8,0,0
2650,1458,TCP,691,58442,10,0,0
2390,7052,ICMP,116,19651,8,0,0
20890,7513,TCP,613,50551,12,1,0
17652,7633,UDP,619,6066,6,0,0
52876,2157,TCP,430,28966,6,1,0
2785,699,ICMP,1430,20540,9,0,0
65410,8192,UDP,596,40594,8,1,0
6325,1788,ICMP,522,43320,10,0,1
17587,6474,ICMP,603,54489,5,0,0
56565,8454,UDP,217,11043,0,0,0
63647,3790,ICMP,309,11089,10,0,0
57444,4107,ICMP,1280,54460,3,0,0
7175,7773,ICMP,193,10268,5,1,0
21458,856,ICMP,619,27731,6,1,1
39327,6873,ICMP,122,1532,10,0,0
21264,4138,UDP,1087,30605,11,0,0
52157,292,ICMP,185,27946,9,1,1
45909,8260,ICMP,137,7260,7,0,1
4580,2927,TCP,483,14470,14,0,0
58615,4914,TCP,947,6820,11,0,0
53223,7256,UDP,835,42231,10,1,0
62880,8520,ICMP,359,5619,2,0,1
22096,5618,UDP,264,47325,9,0,1
65428,5922,TCP,1297,29916,0,0,1
13031,1177,TCP,926,52397,8,0,0
23396,1053,ICMP,1467,59767,7,0,0
32781,3442,TCP,773,48305,6,1,0
14449,2683,UDP,225,7533,2,1,1
19874,3975,UDP,339,40916,14,0,0
48032,8170,TCP,1365,47789,7,0,0
6995,8674,TCP,868,17154,12,0,0
46783,1910,UDP,636,26074,3,0,0
48137,243,UDP,120,39645,9,1,0
16998,8781,TCP,1211,26969,9,1,0
46882,3166,TCP,1495,6335,3,0,1
25161,8887,ICMP,1267,26188,12,1,1
64897,1924,ICMP,1397,8791,12,0,1
57480,8744,TCP,564,57797,2,0,0
7143,992,ICMP,238,57031,13,1,0
25973,5786,ICMP,183,12088,2,1,0
51572,2036,ICMP,604,36311,1,0,1
58432,1660,TCP,622,29042,13,1,0
33762,1623,UDP,1438,42241,10,0,0
35063,8147,UDP,729,59467,0,0,0
3849,5464,UDP,810,3449,3,1,0
36554,4815,ICMP,1059,47746,5,1,1
13081,8913,ICMP,908,40530,10,0,0
55986,3594,TCP,166,40169,12,0,1
10629,5185,UDP,595,21985,13,1,1
23214,1878,ICMP,75,24977,13,0,0
31635,6916,UDP,88,37676,0,1,1
64607,1956,TCP,1323,58305,8,0,1
54965,1785,TCP,1483,28569,3,0,1
46517,6673,UDP,934,23656,6,0,1
63976,8131,TCP,655,57311,11,1,1
19494,343,TCP,681,25279,1,1,1
6255,8315,UDP,250,49028,6,1,1
14049,2393,ICMP,256,16411,5,1,0
9845,7099,TCP,1123,44122,4,1,0
30896,2054,ICMP,181,26579,13,0,0
16248,6440,TCP,1054,35721,3,1,0
52390,7694,UDP,845,37745,11,0,0
34205,6035,ICMP,1254,34454,7,0,1
9325,4155,TCP,852,17140,3,0,1
4166,2517,TCP,1415,18325,14,0,0
63841,5385,UDP,1170,1075,11,1,0
62058,4995,UDP,994,57488,1,1,1
36114,7743,UDP,709,18340,13,1,1
36448,6725,TCP,1108,28867,5,0,0
56140,2736,ICMP,170,21441,4,0,0
54725,1854,ICMP,80,59692,6,1,1
45465,3566,ICMP,813,52030,7,0,1
6255,6751,UDP,502,47220,2,1,1
26431,6877,TCP,343,17293,7,1,1
63562,3419,TCP,815,12011,2,0,0
42333,5811,ICMP,708,15807,12,1,0
63757,5889,UDP,451,7424,14,1,0
31905,8683,UDP,920,47240,13,1,0
30885,5917,ICMP,1309,1709,7,1,0
27459,822,UDP,853,42662,5,0,1
29431,7330,ICMP,1168,11809,3,1,0
25855,718,UDP,236,59062,11,0,0
46099,6788,UDP,841,48,0,0,0
15832,2413,TCP,674,53770,5,1,1
24067,7098,TCP,768,27825,11,0,0
18019,7485,ICMP,1359,43243,12,0,1
33134,3018,TCP,924,36033,5,0,0
59961,3846,ICMP,1493,17775,6,0,1
33055,1888,TCP,713,47190,6,0,0
22381,370,UDP,1205,35837,1,0,1
38767,2430,UDP,1234,48055,3,0,0
41125,8950,ICMP,948,22206,4,0,0
43655,5269,TCP,501,40894,4,0,0
51244,3593,ICMP,1161,29958,0,1,1
13964,8374,ICMP,409,16329,6,1,0
8027,8447,UDP,962,12951,11,0,1
12222,5075,UDP,801,33086,2,1,0
64580,488,UDP,61,13293,9,1,0
63564,8293,ICMP,176,24290,6,0,0
34938,7757,UDP,280,26946,3,1,1
55941,8349,ICMP,481,52315,2,1,0
49620,1689,UDP,326,20211,0,1,0
38172,331,TCP,1352,42408,11,0,0
23826,5902,TCP,1114,25265,12,0,1
15021,3720,ICMP,902,28481,1,0,0
38353,722,UDP,1340,11567,14,1,1
4278,1852,TCP,618,27715,3,1,0
44144,878,UDP,777,33816,0,1,1
32704,3683,UDP,1324,49447,11,0,0
43137,3506,ICMP,981,40264,8,1,1
18693,4790,TCP,777,13017,9,1,0
63450,8551,ICMP,1043,59782,5,0,0
27559,7687,ICMP,751,27159,11,1,1
8329,4081,UDP,482,36651,4,0,1
46141,8369,TCP,832,39030,10,0,0
30257,1094,UDP,1001,15792,7,1,1
38017,2680,UDP,537,45324,10,0,0
2336,5306,ICMP,413,53443,7,0,1
54768,1482,TCP,242,26158,13,1,0
9851,6708,TCP,307,19258,5,1,0
14703,6240,TCP,1189,1381,6,0,0
30461,137,TCP,743,50795,9,0,1
23084,8711,ICMP,994,48270,3,0,1
51342,5292,ICMP,209,12068,14,0,1
40333,733,TCP,495,56630,13,1,0
21050,4999,UDP,803,22714,13,1,0
51945,8446,TCP,396,48966,9,1,0
34221,691,UDP,1041,32027,1,1,0
25837,5299,ICMP,833,58053,0,1,1
17508,3437,UDP,359,35566,0,0,0
1190,7735,TCP,180,4460,1,0,1
46265,1838,UDP,1444,51261,3,1,1
6213,624,ICMP,1154,42200,3,0,0
34959,548,TCP,228,13772,14,1,0
31318,734,TCP,972,24042,1,1,0
49142,396,ICMP,953,40881,13,1,0
46541,7236,TCP,618,17961,8,0,1
32759,6412,TCP,673,25764,13,0,0
64324,6460,ICMP,1480,22434,5,1,0
42952,5579,UDP,201,13666,4,1,1
55638,1630,TCP,211,9041,5,0,0
33764,5572,TCP,314,56294,2,0,0
10732,7369,TCP,870,186,0,0,1
3519,8747,ICMP,1105,11335,13,0,1
14918,4064,ICMP,327,47266,1,1,1
65243,4320,ICMP,57,32741,14,1,0
18638,4786,ICMP,54,10491,5,0,0
50713,3462,TCP,1063,53937,3,1,1
39658,8171,UDP,899,23796,10,0,0
17715,7903,ICMP,1217,56263,3,1,0
9896,3276,ICMP,788,22818,1,1,1
38211,8020,TCP,804,54152,14,0,1
18652,5307,ICMP,1499,17843,3,0,0
59407,2840,TCP,670,46355,11,1,0
29870,2310,TCP,398,43767,12,0,0
43111,7368,UDP,1290,44402,1,0,0
32243,8252,UDP,1080,51663,0,0,0
25233,4358,ICMP,961,34079,9,0,1
36780,386,ICMP,1080,2234,4,0,0
5129,2516,UDP,115,11240,3,0,1
46134,6833,TCP,1085,36883,4,0,1
15523,1750,TCP,209,56892,12,1,0
38615,2368,UDP,1230,10272,2,1,1
13487,7123,ICMP,575,7493,8,0,0
57032,5090,UDP,1384,39104,3,1,0
7696,8115,UDP,511,8150,3,1,1
50515,7713,ICMP,860,52750,6,0,0
6849,299,UDP,1408,51914,1,0,1
51722,237,TCP,1027,4249,7,0,0
50597,1006,ICMP,1203,21206,4,0,1
60605,8704,TCP,818,9819,8,1,1
16725,3132,UDP,316,17783,11,1,1
20533,2203,ICMP,104,27510,7,1,0
28964,7079,TCP,1141,58399,6,0,0
7008,5953,ICMP,528,45145,13,0,1
20537,3793,ICMP,1327,1903,1,0,0
32116,2556,TCP,917,35991,8,0,1
38198,6752,UDP,1127,59054,13,1,1
65194,4363,ICMP,212,51374,3,1,0
2440,8032,UDP,95,55526,8,1,1
45060,3893,UDP,315,1069,9,0,0
26398,7788,UDP,606,16386,10,1,0
12015,438,UDP,424,36465,14,1,0
19083,8600,TCP,922,5907,1,1,1
42893,706,TCP,954,5894,0,0,1
38584,6362,UDP,679,19111,11,1,1
4722,8771,ICMP,1144,16879,0,0,0
51861,1675,ICMP,1000,7234,7,0,0
1630,2994,TCP,673,32090,0,1,0
14976,4279,TCP,878,11814,0,1,0
28950,2847,TCP,830,22094,6,1,0
22308,8965,ICMP,1404,19863,6,0,0
45897,1147,UDP,815,11452,14,1,1
42066,1279,TCP,1346,3994,8,0,0
21165,4624,UDP,938,9187,10,1,1
4595,2541,TCP,1427,5698,6,1,1
48583,44,TCP,643,33221,6,0,0
14206,1362,TCP,448,53252,5,0,0
14226,8738,TCP,869,41852,7,1,0
33204,1118,UDP,84,13572,11,1,1
31835,4284,UDP,574,28806,1,0,0
64651,2056,UDP,664,25764,9,0,0
29516,8408,ICMP,576,7452,6,0,1
50870,1588,ICMP,1403,47759,0,0,1
36461,5834,UDP,1141,14387,10,1,0
62474,3865,UDP,837,53344,10,1,0
56700,5936,ICMP,560,26441,12,0,1
35623,5377,TCP,395,45052,4,1,1
6262,6412,UDP,1429,13446,7,0,1
55920,8948,TCP,1069,49495,2,0,1
58893,3092,UDP,1367,45428,4,1,0
64908,8730,TCP,112,13230,3,1,1
33750,6541,TCP,1202,34018,10,1,0
18688,5747,UDP,1072,20006,10,1,1
23954,3182,UDP,1104,32447,8,0,1
48336,5064,UDP,420,12521,0,0,0
42872,2629,ICMP,157,13677,7,1,0
53709,4300,TCP,566,45974,12,1,0
53993,1279,ICMP,588,12575,0,1,1
51066,5414,ICMP,41,36055,8,1,1
65475,374,TCP,1225,22933,12,1,1
46625,7472,ICMP,1165,48169,4,0,1
29305,6441,TCP,1399,29240,0,0,1
53105,5473,UDP,588,47830,14,0,1
52266,5055,TCP,1485,36621,1,1,1
21985,4500,TCP,592,23245,12,0,0
8511,635,TCP,820,17873,11,0,0
7481,6224,UDP,747,28773,5,1,1
4877,3278,TCP,1240,53889,3,1,0
52842,2424,UDP,948,38176,1,0,0
13193,4576,UDP,776,55323,12,1,1
22470,3405,UDP,1141,10163,9,1,1
45757,2313,TCP,124,31363,7,0,0
13021,1150,TCP,1139,47502,11,0,1
39410,7556,ICMP,687,36190,4,1,1
62076,7221,UDP,47,40070,10,1,1
20087,7434,TCP,1471,47400,12,1,1
29160,4274,TCP,1249,4084,5,0,0
1837,8481,TCP,460,48316,5,1,1
45125,6855,TCP,1432,41256,14,1,0
57796,1911,ICMP,527,25352,0,0,0
44548,4582,UDP,700,49689,5,1,1
1167,4057,TCP,1131,13868,6,1,1
37198,8368,UDP,921,34457,12,1,0
50559,8177,TCP,281,38553,8,0,0
47770,7765,UDP,652,27563,10,0,0
25569,5411,UDP,1398,5144,11,1,1
18089,712,TCP,1370,32905,1,0,1
57095,8362,TCP,292,38230,6,0,0
13304,8217,UDP,1040,46380,0,0,0
50048,688,TCP,1291,24299,6,0,1
1713,4910,TCP,1449,45329,3,1,0
54836,943,TCP,679,17189,9,1,1
14014,3078,TCP,1295,12767,1,1,1
6300,4405,UDP,1474,9094,5,0,1
32371,723,TCP,495,38458,9,0,1
8759,4728,TCP,549,44340,5,1,0
35554,7476,UDP,1214,31990,3,1,1
45600,6375,TCP,254,49513,8,1,0
65171,6495,UDP,1444,25884,6,1,0
5116,6091,UDP,325,7682,1,1,0
32338,3845,TCP,55,45444,13,0,0
48819,2052,UDP,654,53290,3,0,0
35717,1269,UDP,1237,16933,0,1,0
32354,1513,UDP,804,49396,3,1,0
7548,7053,UDP,647,10170,2,1,1
17294,1901,ICMP,681,18345,12,0,0
19906,7497,UDP,215,44290,12,1,0
40931,2115,ICMP,832,59556,7,1,1
41859,7698,ICMP,1100,23422,12,1,1
63901,7114,TCP,836,37632,13,1,0
21461,2669,UDP,40,33451,4,0,1
57854,7882,ICMP,1134,34338,10,0,0
21451,1834,ICMP,687,14772,14,1,0
48226,243,UDP,1047,12567,6,0,1
14118,7690,TCP,475,23881,14,1,1
3301,7906,ICMP,663,2327,9,1,1
52106,7022,UDP,144,21106,6,1,1
36154,7578,UDP,592,7481,13,0,0
64829,6123,TCP,521,2818,6,0,0
39223,5307,UDP,1472,35927,0,1,0
19369,8712,ICMP,343,52770,7,0,0
1962,6986,UDP,256,34234,7,0,1
60660,8670,ICMP,1439,47259,13,1,0
3058,6144,ICMP,495,39880,3,0,1
26825,1015,UDP,280,44256,13,0,1
60740,8050,TCP,662,24444,1,0,1
40595,2966,TCP,856,44083,0,0,0
25400,163,UDP,905,24480,2,0,0
11952,3260,ICMP,369,7569,10,1,0
38276,8265,TCP,54,7469,13,0,0
61150,1762,ICMP,520,21275,8,0,0
5953,2682,ICMP,1359,39451,8,1,0
8230,3970,UDP,331,57827,5,0,1
34252,1795,ICMP,481,12589,8,0,0
54020,278,UDP,674,17561,10,0,1
26030,8918,UDP,1124,22360,11,0,0
14217,845,TCP,1433,45273,14,0,0
21022,5853,ICMP,56,54104,6,0,0
39566,5560,TCP,347,59718,13,0,0
14969,1118,ICMP,203,52127,8,1,1
35881,478,UDP,462,4635,3,1,0
31273,6880,UDP,1267,16555,5,1,1
39478,4251,TCP,1393,12891,0,1,0
60044,3471,UDP,178,10975,8,1,1
28418,199,TCP,1398,45144,5,1,1
10497,974,UDP,939,51768,1,0,0
2540,24,UDP,706,50260,11,1,0
65444,7334,ICMP,646,49132,0,1,0
22525,7525,TCP,439,52839,2,1,0
17574,3514,ICMP,1468,56525,10,0,1
38478,8548,UDP,999,21587,3,1,1
16479,1563,ICMP,373,42311,11,0,0
10925,3700,TCP,203,42072,3,1,1
62475,7037,UDP,486,25560,3,1,1
33835,2111,UDP,1312,34498,1,0,1
54194,3622,ICMP,1007,16356,12,0,1
16292,4955,ICMP,722,12328,9,0,1
64947,3897,TCP,605,36345,4,1,1
26299,4269,UDP,704,1475,3,1,1
30597,6983,ICMP,493,24721,10,1,1
6686,1499,ICMP,854,16567,12,0,0
28935,5371,ICMP,405,50756,8,1,0
60662,6107,ICMP,1268,48404,4,0,1
62320,6651,TCP,1179,8979,11,0,1
60870,3765,UDP,510,37381,2,1,0
5123,208,TCP,1215,33557,7,0,0
55266,3247,ICMP,899,8854,8,0,1
11186,2434,TCP,1391,55022,7,1,0
1881,3327,UDP,1439,26647,1,0,1
18046,758,ICMP,199,51403,7,0,0
56923,522,ICMP,257,32668,12,1,0
38803,7473,ICMP,309,16927,3,1,1
61964,3910,UDP,872,4963,9,0,0
61726,6125,TCP,1445,20434,1,0,0
50762,8408,ICMP,1123,46538,4,1,1
52029,4688,ICMP,873,27099,9,1,0
43839,2878,UDP,575,20536,7,0,0
28054,969,ICMP,1373,43462,7,1,1
38195,6469,UDP,532,25476,4,1,1
39169,422,TCP,257,5593,0,1,1
42999,2981,TCP,1221,40528,13,0,0
11449,8014,UDP,1470,43960,2,0,0
40683,8727,TCP,749,7186,4,0,1
59656,1595,ICMP,733,31676,4,1,1
15201,8968,UDP,470,30737,10,0,0
25770,2864,ICMP,468,49493,9,1,0
11638,7566,ICMP,1425,2414,12,0,0
26658,4005,ICMP,983,38980,2,0,0
9038,3127,UDP,203,51362,6,1,1
16398,7703,UDP,98,29781,8,1,0
26371,5655,UDP,311,3213,13,1,0
31597,898,TCP,1430,40400,2,1,0
59682,4668,UDP,81,24710,4,0,0
44565,7758,TCP,977,24519,5,1,1
9961,5509,TCP,845,4428,4,0,1
8782,1944,TCP,698,46520,13,1,0
28531,2460,ICMP,368,56424,10,1,1
16296,8295,UDP,420,40420,3,1,1
32384,5704,TCP,370,5424,4,0,0
16010,3774,ICMP,943,51096,6,1,1
62438,5022,ICMP,502,33014,9,1,1
64011,7191,TCP,1408,33423,2,1,0
34537,7527,ICMP,521,58886,4,1,1
57953,5876,ICMP,460,33021,6,1,1
22472,6035,ICMP,1142,20645,8,1,0
15763,7597,ICMP,251,58888,10,1,1
60699,3582,ICMP,449,15271,5,0,1
43392,3284,ICMP,150,25088,5,0,0
55951,5554,ICMP,276,43829,5,1,0
12805,6017,ICMP,1469,1004,14,0,1
21224,2877,ICMP,797,57418,3,1,0
57317,1958,ICMP,1436,8663,14,0,0
30263,5116,TCP,1207,14918,0,1,0
3401,3096,UDP,812,7061,5,0,0
16088,6532,TCP,731,5152,9,0,0
23359,3695,UDP,286,44477,10,0,0
65170,1847,TCP,1455,2614,8,0,0
33769,7822,TCP,596,26545,3,1,0
53774,6123,ICMP,419,36295,9,0,1
5715,1140,ICMP,334,22491,13,1,0
15222,1623,ICMP,847,44020,2,1,0
48513,4944,TCP,463,30681,1,1,1
34635,5241,TCP,1330,20659,8,0,0
26283,3258,UDP,112,41550,0,1,0
24638,8931,TCP,835,13210,3,1,0
7132,6681,TCP,1446,12322,9,0,0
3729,5566,ICMP,612,31049,5,1,1
14727,2140,TCP,625,20935,7,1,0
50221,7787,UDP,1208,56900,8,0,1
22665,5389,UDP,808,42882,9,1,0
41259,5384,ICMP,1331,56119,4,1,0
22515,5332,ICMP,874,22451,0,0,0
54224,3514,UDP,724,53987,1,0,1
21092,108,ICMP,917,33409,3,1,1
49767,956,UDP,1047,12188,0,0,1
8507,8536,UDP,1241,23212,14,1,0
38000,1467,UDP,699,45562,9,0,0
51422,5106,TCP,322,26730,7,0,0
11217,7597,TCP,271,24329,3,1,0
45995,8732,ICMP,44,9259,13,0,0
43243,4765,ICMP,487,23541,14,1,0
65219,4085,UDP,443,49843,11,1,0
3791,1723,UDP,1190,55908,9,0,1
27321,2352,UDP,1101,3066,2,1,0
9611,3502,UDP,203,21398,8,0,0
14481,2589,TCP,425,32889,0,0,0
18218,5381,TCP,1158,53632,12,0,1
21930,7497,UDP,788,15472,5,0,0
14135,2803,ICMP,540,20853,2,0,0
39129,516,TCP,1347,50317,7,0,1
59759,5438,UDP,1088,42963,3,0,0
13687,765,ICMP,260,47198,1,0,0
39305,481,TCP,641,3283,8,1,0
3952,4299,ICMP,1307,26292,14,1,0
32965,3748,TCP,1100,46136,11,1,0
14293,7661,TCP,81,57199,9,0,0
15876,8975,ICMP,743,3606,7,1,1
36072,6277,ICMP,133,56251,10,0,0
41726,3814,ICMP,876,18078,4,0,0
44683,4005,UDP,1031,10110,6,1,0
9050,1648,TCP,969,48235,6,1,0
31515,8515,UDP,1424,36696,12,1,0
1204,1320,UDP,1000,45807,3,1,0
28053,4258,ICMP,760,40593,2,0,1
64568,962,ICMP,763,33582,5,1,0
37379,871,TCP,1441,10846,6,0,1
31407,2594,TCP,71,18183,2,1,0
42380,4679,ICMP,512,56574,7,1,0
40528,8305,UDP,307,22426,11,1,0
21718,1517,TCP,731,46080,12,1,1
17478,7386,TCP,1039,31126,1,0,1
65152,4428,ICMP,1099,20573,3,0,1
47808,3172,TCP,1264,2487,6,1,1
31655,412,TCP,342,34186,4,0,0
38327,4323,UDP,1146,19197,14,0,0
35737,3246,ICMP,232,50235,9,1,0
3786,610,TCP,444,6834,5,1,1
35592,2462,ICMP,1108,43806,3,0,1
21683,149,TCP,1486,5659,13,0,0
28181,5766,ICMP,1418,26475,8,0,0
41857,3008,ICMP,133,21899,6,0,1
25512,3431,ICMP,136,53519,4,0,0
30974,8459,UDP,1412,52695,6,0,0
37809,7635,UDP,61,7080,13,0,0
59986,5133,TCP,1321,10374,4,0,0
28646,5170,ICMP,688,34805,1,0,0
25100,7597,TCP,747,42554,13,0,0
36216,2213,UDP,784,31229,14,0,0
3326,1967,TCP,437,10126,13,0,0
42918,2450,UDP,512,16878,1,0,0
7261,8309,ICMP,1116,35189,4,1,0
46029,5585,TCP,653,25647,12,1,1
62934,4485,TCP,1253,12570,6,1,0
3182,1099,TCP,946,13380,11,0,0
14683,1449,TCP,396,48862,8,0,1
13321,6418,UDP,1107,10433,4,0,0
43439,1083,ICMP,606,19806,9,1,0
34753,6536,UDP,528,7491,8,0,0
36241,5906,TCP,636,30643,8,0,1
28129,4450,UDP,74,45553,1,1,0
32622,3333,ICMP,364,30591,1,0,0
50059,5447,TCP,539,54376,12,0,0
18071,8831,TCP,1449,57001,9,0,0
56817,7748,ICMP,69,40215,7,1,1
22536,6010,ICMP,1472,43368,9,0,1
62004,4781,UDP,372,12000,5,1,0
45562,5231,UDP,250,39054,13,0,1
58793,4153,ICMP,815,31171,7,1,0
45564,1154,ICMP,1480,28725,5,0,0
14565,1422,ICMP,956,1151,9,1,1
50023,1603,ICMP,1408,37652,14,1,0
38122,8783,UDP,103,22310,11,1,1
36917,4423,ICMP,573,58645,7,1,1
21165,1798,TCP,1006,586,5,1,1
60349,4403,UDP,1017,34970,13,1,1
64116,3070,ICMP,1362,18929,3,1,1
24050,7388,TCP,1494,4989,0,1,0
31806,1885,TCP,953,34284,6,0,1
26958,5824,TCP,1261,47900,7,0,0
27537,6165,UDP,520,51941,2,0,0
5210,7022,TCP,907,48144,9,0,0
48538,3102,ICMP,1412,7653,10,0,0
20136,3887,ICMP,260,49190,4,0,0
45072,7961,UDP,1363,2136,1,1,1
34955,3459,UDP,238,43819,13,1,0
37312,8829,ICMP,958,4456,6,1,0
64047,1910,ICMP,347,30043,13,1,1
1670,2083,TCP,436,25719,5,1,1
61266,8814,UDP,675,53010,9,0,0
23469,4014,UDP,1312,59762,12,1,1
34656,2553,ICMP,1233,836,2,1,0
21790,6379,TCP,165,50592,8,1,0
54422,1638,TCP,1032,7338,0,0,1
47749,3628,UDP,746,5283,14,1,1
15425,5861,TCP,1400,6885,4,0,0
